business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,date,time
4559,PACIFIC FOOD MART,2199 SUTTER St,94115,37.785623,-122.436498,653656932,2019-03-08,81,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-03-08,1970-01-01T12:00:00.000Z
1042,LOVE 'N HAIGHT COFFEE & DELI,553 HAIGHT St,94117,37.771964,-122.431336,1140956107,2017-12-11,92,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2017-12-11,1970-01-01T12:00:00.000Z
62578,New Chef Hung's Restaurant,823 Clay St,94108,37.794193,-122.406677,52830858,2018-11-30,73,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2018-11-30,1970-01-01T12:00:00.000Z
5025,PIZZA HUT,3349 MISSION St,94110,37.743313,-122.421363,9006773,2018-04-05,90,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2018-04-05,1970-01-01T12:00:00.000Z
544,THAI TIME RESTAURANT,315 08th Ave,94118,37.782534,-122.466615,-1414393923,2018-09-25,72,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-09-25,1970-01-01T12:00:00.000Z
1154,SUNFLOWER RESTAURANT,506 Valencia St,94103,37.764678,-122.421905,-543936882,2018-01-10,81,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2018-01-10,1970-01-01T12:00:00.000Z
1542,I LUV TERIYAKI AND SUSHI,270 Potrero Ave,94103,37.766293,-122.407671,-398631655,2019-10-01,86,Routine - Unscheduled,103127,Noncompliance with HAACP plan or variance,Moderate Risk,2019-10-01,1970-01-01T12:00:00.000Z
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,1742273469,2018-04-13,85,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2018-04-13,1970-01-01T12:00:00.000Z
7748,FOODS CO. #351,345 WILLIAMS Ave,94124,37.730164,-122.399114,1726056845,2017-01-25,90,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-01-25,1970-01-01T12:00:00.000Z
1527,CITY'S CHOICE,301 05th St,94107,37.780263,-122.403323,-1898631955,2019-07-01,92,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2019-07-01,1970-01-01T12:00:00.000Z
64379,Piccadilly Fish & Chips,1348 Polk St,94109,37.789299,-122.420352,-235796397,2018-03-07,96,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-03-07,1970-01-01T12:00:00.000Z
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,-487268676,2018-04-12,79,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2018-04-12,1970-01-01T12:00:00.000Z
18102,Kim Son Restaurant,3614 BALBOA St,94121,37.775728,-122.497701,2038948811,2018-04-27,92,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-04-27,1970-01-01T12:00:00.000Z
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,94110,37.75527,-122.423256,842927262,2018-01-26,87,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-01-26,1970-01-01T12:00:00.000Z
33700,Casa Guadalupe #3,2999 MISSION,94110,37.749194,-122.418116,-1529136658,2019-07-02,90,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2019-07-02,1970-01-01T12:00:00.000Z
4907,JIM GEORGIE'S DONUT,2799 16th St,94103,37.765262,-122.41523,1093899364,2017-11-08,81,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2017-11-08,1970-01-01T12:00:00.000Z
64524,Fresca Restaurant,737 IRVING St,94122,37.764033,-122.4659,1379311823,2019-04-15,87,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-04-15,1970-01-01T12:00:00.000Z
7488,EUROPA EXPRESS,746-750 LA PLAYA St,94121,37.774248,-122.510043,1495870705,2018-02-09,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-02-09,1970-01-01T12:00:00.000Z
5839,ALICE FONG YU ELEMENTARY SCHOOL,1541 12th Ave,94122,37.759386,-122.469292,-195371043,2018-12-13,96,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-12-13,1970-01-01T12:00:00.000Z
4787,TONY BALONEY'S,1098 HOWARD St,94103,37.778033,-122.40943,1978820570,2019-04-26,82,Routine - Unscheduled,103130,Inadequate sewage or wastewater disposal,Moderate Risk,2019-04-26,1970-01-01T12:00:00.000Z
1352,LA TORTILLA,495 Castro St B,94114,37.760954,-122.434935,2076194444,2018-06-20,74,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2018-06-20,1970-01-01T12:00:00.000Z
15279,Deli World,18 Ocean Ave.,94112,37.724174,-122.435859,-1088166845,2019-05-31,83,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2019-05-31,1970-01-01T12:00:00.000Z
63121,Sodini's Restaurant,510 Green St,94133,37.799697,-122.407614,-1481744509,2018-06-11,81,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2018-06-11,1970-01-01T12:00:00.000Z
37820,Natural Sensations,1650 HOLLOWAY St #134,94132,37.720894,-122.478029,-1846026666,2016-11-10,94,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2016-11-10,1970-01-01T12:00:00.000Z
3221,PASQUALES,700 IRVING St,94122,37.764108,-122.465512,-2376573,2017-06-27,85,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-06-27,1970-01-01T12:00:00.000Z
5053,JAVA TRADING CO,100 5th St,94103,37.782659,-122.406555,-1485970798,2017-01-30,92,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2017-01-30,1970-01-01T12:00:00.000Z
1989,PRESIDIO GOLF CLUB,8 Presidio Terr,94118,37.788807,-122.460845,1351685213,2018-08-29,87,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-08-29,1970-01-01T12:00:00.000Z
2716,RED A BAKERY,634 CLEMENT St,94118,37.782888,-122.466101,1037241269,2018-09-17,78,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-09-17,1970-01-01T12:00:00.000Z
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,-487278564,2017-05-24,80,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-05-24,1970-01-01T12:00:00.000Z
3561,Lee's Deli,235 Montgomery St,94104,37.791464,-122.402435,-362094846,2019-07-22,77,Routine - Unscheduled,103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,2019-07-22,1970-01-01T12:00:00.000Z
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,-1367801521,2017-08-31,76,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2017-08-31,1970-01-01T12:00:00.000Z
1018,PETES BARBEQUE,2399 MISSION St,94110,37.758684,-122.418975,-1259024703,2019-04-01,90,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-04-01,1970-01-01T12:00:00.000Z
5227,Larkin Street Youth Center,869 Ellis St,94109,37.783845,-122.420429,-1265839884,2017-02-28,76,Routine - Unscheduled,103139,Improper food storage,Low Risk,2017-02-28,1970-01-01T12:00:00.000Z
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,1668081377,2017-07-21,81,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2017-07-21,1970-01-01T12:00:00.000Z
5805,ORTEGA ELEMENTARY SCHOOL,400 Sargent St,94132,37.716156,-122.466248,699585242,2017-02-02,96,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2017-02-02,1970-01-01T12:00:00.000Z
13814,Go Go Market & Deli,99 09th St,94103,37.774722,-122.406761,-1559298211,2017-11-01,88,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2017-11-01,1970-01-01T12:00:00.000Z
3331,HARVEY'S,500 CASTRO St,94114,37.760698,-122.435015,-1887277961,2017-11-27,94,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2017-11-27,1970-01-01T12:00:00.000Z
1139,MINI CAFE,28 VAN NESS,94102,37.775867,-122.419356,-2043945865,2017-11-27,69,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-11-27,1970-01-01T12:00:00.000Z
2692,TYGER'S,2798 DIAMOND St,94131,37.734579,-122.4339,-1362768534,2017-11-14,85,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-11-14,1970-01-01T12:00:00.000Z
2749,TAQUERIA CANCUN,3211 MISSION St,94110,37.745433,-122.419945,42283284,2019-02-28,81,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2019-02-28,1970-01-01T12:00:00.000Z
3262,VILLA D'ESTE,2623 OCEAN Ave,94132,37.731781,-122.47359,-197344173,2017-03-23,90,Routine - Unscheduled,103138,Improper storage use or identification of toxic substances,Low Risk,2017-03-23,1970-01-01T12:00:00.000Z
4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,94114,37.768743,-122.427549,-51385576,2018-05-04,92,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2018-05-04,1970-01-01T12:00:00.000Z
16329,Oscar Burger & Deli,1850 Cesar Chavez St,94124,37.749798,-122.395962,832617630,2019-01-10,64,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2019-01-10,1970-01-01T12:00:00.000Z
1339,HIGHER GROUNDS,691 CHENERY St,94131,37.734483,-122.43368,776204526,2019-07-02,96,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-07-02,1970-01-01T12:00:00.000Z
61915,La Loma Produce Nos. 3 & 9 Inc,5652 MISSION St,94112,37.710685,-122.447907,-1822679729,2016-11-03,80,Routine - Unscheduled,103138,Improper storage use or identification of toxic substances,Low Risk,2016-11-03,1970-01-01T12:00:00.000Z
27799,Buckhorn Grill,845 Market St FE-5,94103,37.784848,-122.406892,1076339618,2018-01-30,92,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-01-30,1970-01-01T12:00:00.000Z
5847,John Muir Elementary School,380 Webster St,94117,37.774046,-122.429076,604637959,2019-02-15,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-02-15,1970-01-01T12:00:00.000Z
5196,San Francisco Campus for Jewish Living,302 SILVER Ave,94112,37.728659,-122.431174,-70852011,2019-08-05,87,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2019-08-05,1970-01-01T12:00:00.000Z
64805,Andersen Bread,1390 Market St Suite 110,94102,37.777053,-122.416939,-585469334,2018-03-30,86,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-03-30,1970-01-01T12:00:00.000Z
2325,THE CITRUS CLUB,1790 HAIGHT St,94117,37.769428,-122.451604,591936141,2017-01-25,84,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2017-01-25,1970-01-01T12:00:00.000Z
253,Ann's Donut Coffee Shop,4488 Mission St,94112,37.725949,-122.433906,-449642568,2016-12-08,96,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2016-12-08,1970-01-01T12:00:00.000Z
7575,SUPER MIRA,1790 SUTTER St,94115,37.786568,-122.429754,1605946814,2019-09-10,90,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2019-09-10,1970-01-01T12:00:00.000Z
1362,RESTAURANTE FAMILIAR,4499 MISSION St,94112,37.726402,-122.433476,-1218773046,2018-04-26,81,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2018-04-26,1970-01-01T12:00:00.000Z
63493,The Golden West,8 Trinity Pl,94104,37.790053,-122.402586,1358507740,2017-12-28,78,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2017-12-28,1970-01-01T12:00:00.000Z
645,TAN-TAN,1825 POST St #223,94115,37.785274,-122.431918,95671389,2018-08-29,94,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-08-29,1970-01-01T12:00:00.000Z
61736,Rosamunde Sausage Grill,2832 MISSION St,94110,37.751587,-122.418444,1752186455,2019-08-07,87,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2019-08-07,1970-01-01T12:00:00.000Z
2664,Alice's Restaurant,1599 Sanchez St,94131,37.743602,-122.428803,132218261,2019-06-13,60,Routine - Unscheduled,103108,Contaminated or adulterated food,High Risk,2019-06-13,1970-01-01T12:00:00.000Z
7491,AUTO CITY Food Mart,505 So. Van Ness Ave,94110,37.764773,-122.417416,1795861617,2017-11-21,89,Routine - Unscheduled,103112,No hot water or running water,High Risk,2017-11-21,1970-01-01T12:00:00.000Z
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,809017174,2019-08-06,96,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2019-08-06,1970-01-01T12:00:00.000Z
544,THAI TIME RESTAURANT,315 08th Ave,94118,37.782534,-122.466615,-1414384438,2019-04-10,82,Routine - Unscheduled,103115,Other high risk violation,High Risk,2019-04-10,1970-01-01T12:00:00.000Z
4590,TAQUERIA CAN-CUN  RESTAURANT,1003 MARKET St,94103,37.78215,-122.410305,-541320351,2018-03-21,92,Routine - Unscheduled,103138,Improper storage use or identification of toxic substances,Low Risk,2018-03-21,1970-01-01T12:00:00.000Z
4787,TONY BALONEY'S,1098 HOWARD St,94103,37.778033,-122.40943,1978820570,2019-04-26,82,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-04-26,1970-01-01T12:00:00.000Z
26341,"Natural Market, Inc.",2201 PINE St,94115,37.788113,-122.432147,1305238283,2019-07-31,96,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2019-07-31,1970-01-01T12:00:00.000Z
59331,The Lunch Box,50 Phelan Ave.,94112,37.723638,-122.452273,1770354354,2019-01-30,85,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2019-01-30,1970-01-01T12:00:00.000Z
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,94134,37.727159,-122.403452,-2072814333,2019-07-23,74,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-07-23,1970-01-01T12:00:00.000Z
320,NAPOLI PIZZA RESTAURANT,1045 POLK St,94109,37.786545,-122.419894,1955419242,2019-03-14,88,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2019-03-14,1970-01-01T12:00:00.000Z
5912,ARGONNE ALTERNATIVE ELEMENTARY SCHO,680 18th Ave,94118,37.775155,-122.476785,-1485316436,2017-04-12,96,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-04-12,1970-01-01T12:00:00.000Z
31568,Taqueria El Sol #2,595 Geary St,94102,37.786709,-122.413068,19227667,2019-02-27,81,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2019-02-27,1970-01-01T12:00:00.000Z
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,94115,37.786407,-122.440057,-1604318711,2019-07-29,79,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-07-29,1970-01-01T12:00:00.000Z
1734,SAI JAI THAI,771 O'FARRELL St,94109,37.785182,-122.417409,1621479280,2017-11-20,87,Routine - Unscheduled,103139,Improper food storage,Low Risk,2017-11-20,1970-01-01T12:00:00.000Z
2384,TWO JACKS SEAFOOD,401 HAIGHT St,94117,37.772274,-122.428997,-2097978069,2019-05-07,91,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-05-07,1970-01-01T12:00:00.000Z
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,94134,37.728458,-122.403991,-326885735,2017-09-05,73,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-09-05,1970-01-01T12:00:00.000Z
4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,94114,37.768743,-122.427549,-51395871,2017-02-09,89,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2017-02-09,1970-01-01T12:00:00.000Z
64380,Michael Mina Restaurant,252 California St,94111,37.793338,-122.399583,-135786174,2019-05-30,88,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2019-05-30,1970-01-01T12:00:00.000Z
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,94103,37.766618,-122.421263,-1475231018,2019-04-22,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-04-22,1970-01-01T12:00:00.000Z
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,94118,37.782993,-122.462709,463712141,2018-01-09,83,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2018-01-09,1970-01-01T12:00:00.000Z
1249,KABABAYAN FAST FOOD,2706 MISSION St,94110,37.753691,-122.418657,366139124,2019-07-08,75,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2019-07-08,1970-01-01T12:00:00.000Z
1724,CAFE MUMS,1800 SUTTER St,94115,37.786498,-122.430283,621488667,2018-05-07,77,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-05-07,1970-01-01T12:00:00.000Z
2750,HAMANO SUSHI,1332 CASTRO St,94114,37.750778,-122.434065,142273857,2018-08-01,88,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-08-01,1970-01-01T12:00:00.000Z
1249,KABABAYAN FAST FOOD,2706 MISSION St,94110,37.753691,-122.418657,366119418,2017-10-02,78,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2017-10-02,1970-01-01T12:00:00.000Z
2777,Starbucks Coffee,052 California St,94111,37.793632,-122.397023,-1452683724,2019-05-16,92,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2019-05-16,1970-01-01T12:00:00.000Z
7207,GOLDEN PRODUCE,172 CHURCH St,94114,37.768187,-122.429024,-834335623,2017-01-05,92,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2017-01-05,1970-01-01T12:00:00.000Z
3621,JIM'S RESTAURANT,2420 MISSION St,94110,37.758271,-122.419081,1342937554,2019-04-18,87,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-04-18,1970-01-01T12:00:00.000Z
2758,OSTERIA,3277 SACRAMENTO St,94115,37.788183,-122.446757,942283564,2019-05-08,90,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2019-05-08,1970-01-01T12:00:00.000Z
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,94110,37.761929,-122.419308,-1903030250,2017-10-30,91,Routine - Unscheduled,103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,2017-10-30,1970-01-01T12:00:00.000Z
3870,LA ALTENA,3346 MISSION St,94110,37.743206,-122.421546,473104489,2016-11-29,82,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2016-11-29,1970-01-01T12:00:00.000Z
2454,San Jalisco,901 South Van Ness Ave,94110,37.758634,-122.416866,607044252,2018-01-24,90,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-01-24,1970-01-01T12:00:00.000Z
4959,THAT'S IT MARKET,2699 Mission St,94110,37.753973,-122.418576,1998951682,2019-07-22,87,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2019-07-22,1970-01-01T12:00:00.000Z
4794,VICTOR'S,210 TOWNSEND St,94107,37.778634,-122.393089,-1616146623,2019-05-29,87,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-05-29,1970-01-01T12:00:00.000Z
3651,PANCHO VILLA,3071 16th St,94103,37.764897,-122.421234,47970161,2019-03-21,90,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2019-03-21,1970-01-01T12:00:00.000Z
